trans_date,trans_month,trans_year,category,upi_number,transaction_amount,state,zip code,fraud
30,10,2020,9,5568518492,8326.289389,,48334,0
4,4,2023,10,6145711899,6084.818266,,16581,0
1,2,2022,13,7131814792,4167.265558,,61902,0
23,3,2023,22,3814742335,3427.197825,,99145,1
11,10,2022,17,8720939514,1,,45701,1
29,9,2023,14,1207262534,6697.328318,,26443,0
4,2,2021,12,5913541902,6416.651215,,11346,0
31,10,2020,5,7377671885,3629.647354,,12820,0
19,12,2020,11,7527408500,2690.297286,,57435,0
31,5,2021,5,2818592007,3595.219953,,16842,0
5,8,2021,6,6417536615,11396.07016,,98931,0
12,6,2022,2,6861312079,8733.714199,,96079,0
1,4,2023,6,6575051941,4335.10549,,95077,0
20,4,2023,13,5275296689,1,,59915,0
22,1,2020,18,7042810917,9507.047927,,63083,0
15,11,2022,18,2478264858,4758.158792,,11037,0
4,8,2023,3,5328514526,5958.285268,,55659,0
13,5,2023,21,5674813847,2851.527076,,80713,0
13,11,2023,1,1428678622,8555.338618,,63731,0
19,5,2021,21,8314780463,1850.902067,,16603,0
6,3,2021,17,9298110452,3509.368952,,21884,0
13,2,2021,0,7190058885,884.9833879,,41669,0
29,7,2021,13,4542518802,6606.917253,,32035,0
7,10,2021,22,4326572765,1491.0412,,42516,0
6,6,2022,7,7375003461,1118.735081,,92641,0
6,7,2021,1,6828234378,1,,44854,0
9,2,2020,6,1636103341,3445.299695,,20906,1
1,5,2021,2,5379919490,5153.757612,,36359,0
20,3,2022,17,2695712683,5229.674548,,44762,1
24,12,2020,20,2625558807,6940.283421,,29408,0
2,6,2020,14,7381048245,3840.118283,,15894,0
6,8,2020,18,5787491135,1119.758525,,29548,0
3,3,2021,2,1864534581,2483.457348,,33150,0
24,11,2023,23,9069514088,9768.746306,,72580,0
14,8,2022,20,1025142373,7488.524493,,82067,1
2,12,2023,21,5994500234,4589.242484,,57998,0
8,2,2021,11,4144783129,11245.26778,,19261,0
2,8,2022,19,6764224657,2350.334083,,94272,0
4,2,2022,19,3006924836,4733.054721,,80872,0
15,7,2023,18,3801889744,4580.895862,,35584,1
22,12,2023,9,8051773996,5591.174878,,56406,1
11,9,2023,20,7104089825,2105.614817,,64332,0
24,9,2023,17,2746472826,5034.424257,,17317,0
29,10,2020,8,8122775721,3006.642135,,71463,0
18,5,2020,10,9855996475,1837.712219,,53701,0
7,9,2021,2,6927129267,6473.806672,,14633,1
8,11,2021,20,4661127521,8069.192135,,82774,0
21,8,2020,0,2494894923,2657.508085,,20993,0
30,9,2022,9,5268784375,3681.687805,,33102,1
7,10,2023,9,6869363512,76.14064882,,57299,1
20,1,2022,19,2447716719,8367.555579,,64798,0
1,9,2020,12,6447290418,3985.934748,,37524,0
22,2,2021,20,3010084104,1847.169276,,38627,0
7,3,2022,0,9390760468,5463.160536,,99850,0
5,2,2021,22,8223619155,8361.939432,,68049,0
27,3,2023,9,8384522494,2500.682649,,35517,0
23,3,2023,0,4617630803,5577.809966,,88089,0
28,6,2020,16,9965094459,7901.194595,,73514,0
29,9,2022,2,4385510962,5396.955877,,80879,0
22,8,2021,1,3532338252,3952.765419,,51135,1
20,4,2021,19,6281084938,6022.649219,,43800,1
28,12,2021,18,6250681352,4574.899068,,63383,0
25,12,2021,15,5715717465,2706.558067,,26976,0
4,2,2020,22,1671038792,2885.298316,,71075,0
22,12,2022,3,4083317012,10073.14758,,61141,1
1,6,2020,11,2761203125,8232.987094,,85564,0
30,5,2023,16,6001587270,1,,29838,0
9,8,2022,18,1047369606,2184.698714,,95071,0
13,6,2021,1,4648825080,5183.650281,,53401,0
13,1,2021,23,6692978001,5441.689887,,29354,0
19,2,2022,12,3954329193,5471.969541,,15764,0
31,11,2021,2,1377205982,8013.691927,,33609,0
3,4,2023,0,3362141062,6818.705964,,56697,0
13,1,2023,15,4220376374,8095.983047,,81490,0
5,11,2020,2,9049595066,4498.385342,,49646,0
13,1,2023,0,9161552691,6650.561586,,26179,0
21,9,2022,13,2431855184,8393.943463,,25266,0
15,4,2022,10,7306945928,2080.375789,,84945,0
24,7,2021,4,3339123598,4635.097824,,63895,0
30,6,2021,5,4323865990,11010.51235,,51326,1
9,6,2023,2,2587563526,7709.012654,,40813,0
31,11,2021,8,6668354407,5442.166142,,80639,1
29,3,2020,16,5227940322,5039.689035,,68495,0
11,6,2023,9,6460019844,2818.30384,,44074,1
29,4,2020,9,4967660048,1,,56204,1
8,7,2022,0,9146573994,8069.87354,,88148,0
31,11,2021,5,1071226457,10667.78026,,11014,0
15,7,2020,9,5014646972,7577.41256,,53114,0
17,11,2022,5,3378356715,6867.291294,,29238,0
13,6,2021,21,8994903359,1,,33098,0
20,9,2022,11,8356047845,8776.620503,,61366,0
27,11,2023,15,6366154821,6611.033383,,76471,0
26,10,2022,22,4163231696,5550.986797,,85266,0
18,7,2020,6,2122650169,7156.286175,,42120,0
5,8,2022,14,4263463402,6354.903587,,31386,0
23,9,2022,12,2754858472,4275.98436,,92307,0
3,9,2023,5,9805945184,9685.79343,,10211,0
20,12,2020,23,7627608064,11983.91529,,48230,0
7,12,2021,16,4466423506,6269.601579,,30589,0
8,7,2021,5,5499206391,10188.34851,,50235,0
3,11,2020,6,2770456081,6004.893692,,51399,0
17,10,2022,5,1366655597,11461.87866,,88440,0
27,4,2023,22,4969233528,13024.56444,,16432,0
11,11,2023,8,4952715888,5878.431209,,59857,0
16,9,2021,15,7842051898,5891.195258,,60906,0
19,10,2022,7,5509784256,1819.241511,,55817,1
20,9,2022,1,6752331760,2138.318403,,28887,0
25,11,2020,9,9172203291,5748.892098,,89017,0
8,5,2022,18,5393359131,3210.320665,,79965,0
24,7,2022,9,3881828908,4116.865419,,48286,0
19,2,2022,7,5620994902,4002.388863,,81001,0
6,10,2023,21,7060208659,8021.971897,,86239,0
11,9,2020,18,8326166256,7441.942244,,52037,0
4,2,2022,16,2593975283,1,,75663,0
27,4,2021,23,6273303652,4859.938507,,61344,0
18,6,2021,7,4994878200,7186.190181,,80053,0
23,8,2020,15,7196226113,4211.893018,,89116,0
25,9,2020,2,3750865038,5395.616624,,61627,0
20,10,2020,8,1129094139,5763.698,,74256,0
23,9,2021,8,2247669850,199.8079821,,66076,0
27,11,2023,0,9653852026,3332.708789,,97964,0
2,9,2021,11,8651632788,476.7230104,,24503,0
12,12,2022,14,1807103632,6311.292885,,32800,0
31,12,2023,7,9629397730,8952.305804,,90124,0
28,11,2022,14,6269103398,5835.932792,,74226,0
14,6,2023,20,9328070853,3410.648703,,14068,0
7,8,2022,5,2218644221,1,,96143,0
11,9,2022,17,6249572796,6498.341158,,56236,0
23,9,2021,13,1098434125,13103.31576,,58630,0
24,11,2021,16,9059849255,3955.028187,,25034,0
14,11,2023,13,6070431761,9508.62419,,53519,0
8,10,2021,8,7691674706,1925.624127,,58980,0
21,9,2020,22,5180641976,6107.467538,,80567,0
16,7,2023,13,8183522836,2465.649214,,34900,1
12,9,2020,18,6436209268,3026.216044,,15142,0
29,4,2023,8,8931611819,7060.917065,,11637,0
1,8,2020,19,9420572808,2816.446674,,95168,0
23,6,2023,10,5256103791,1,,70309,1
9,12,2023,4,7270967797,5613.694031,,12570,1
9,11,2023,8,9065815417,12615.48511,,77788,0
22,5,2020,8,2897640157,9064.820962,,63931,0
16,1,2023,17,4752970463,6223.252903,,40185,0
10,3,2021,19,5647626615,6725.689344,,13559,1
27,12,2023,16,9735557398,7106.468857,,89855,0
11,10,2022,23,1583498067,7749.836412,,47395,0
20,4,2021,7,9429072387,6582.357747,,54800,0
14,10,2021,12,6223909296,11161.9257,,13273,0
25,12,2023,2,1708877493,6643.27097,,59806,0
12,3,2021,22,9873963230,5414.098239,,34385,0
19,8,2020,13,4167609296,6004.685559,,94300,0
1,1,2022,16,8357809611,4503.725254,,45342,1
16,9,2022,22,2073593683,3654.716544,,69908,0
20,5,2023,2,8250783642,1,,55209,0
10,9,2020,0,8406150109,6101.323904,,65842,0
6,10,2020,14,1668842758,6175.251244,,79652,0
27,12,2020,21,4925624261,4803.758539,,64319,0
20,6,2020,16,7089811070,4270.241051,,63967,0
26,11,2020,19,7509995557,4275.28792,,65099,0
20,4,2021,6,9076172738,4883.585668,,74364,0
29,10,2022,16,5530147328,6257.98218,,90460,0
13,4,2021,23,4278085174,1371.308973,,32835,0
28,10,2022,15,4827050864,6428.219098,,20694,0
24,2,2021,13,8857829049,2648.593215,,26954,1
19,2,2021,12,1003485329,4811.672566,,12491,0
14,10,2022,13,1339346587,6233.484254,,93803,0
26,10,2020,21,9775517735,10267.697,,88462,0
23,7,2022,18,7901010754,3677.901702,,16059,0
4,11,2023,20,5251249514,10079.51129,,49728,0
21,1,2021,16,9332980258,2341.700135,,38561,0
1,5,2021,2,1606049832,4070.046582,,16039,0
10,1,2022,2,8300769003,2929.248686,,74358,0
23,1,2023,12,7870972685,6096.068685,,12621,0
11,8,2022,15,3821151205,7149.853508,,30915,0
1,12,2022,0,9707547470,10361.56676,,52126,0
10,1,2023,14,4387219792,3973.14496,,95373,0
2,8,2020,23,2061245704,5875.932627,,75702,0
13,9,2020,9,4847661719,7903.375209,,75778,0
12,5,2020,2,8598632417,5448.909634,,12408,0
3,9,2023,15,1981506738,7720.922034,,11412,1
12,6,2022,6,6873895515,8858.159096,,12343,0
25,10,2020,6,4707069557,6232.007336,,17723,0
17,8,2020,1,5602920473,3171.993836,,79040,0
23,2,2020,0,1879554796,5171.844957,,41345,0
23,12,2022,21,3777667976,4155.575495,,23123,0
17,6,2020,16,2285490403,4041.249441,,10051,0
2,2,2021,0,9221510699,4247.603825,,97942,0
8,9,2021,12,3415777763,7491.212784,,87172,0
11,1,2023,15,4169485013,1501.855845,,21423,0
15,11,2023,3,6100854203,4653.25911,,70727,0
31,1,2020,13,9652035654,7661.579682,,16973,0
15,5,2020,15,9725769848,6090.294107,,59868,0
16,3,2023,4,3056281102,2058.712131,,84991,0
25,4,2023,0,3807250453,5640.501547,,78463,0
31,3,2022,0,9904846686,5559.681155,,68772,0
17,1,2020,22,3611879089,48.81988918,,38494,1
1,6,2023,4,4200930711,2160.049974,,97417,0
9,1,2022,13,3244385010,1833.379592,,91822,0
3,2,2020,16,8625597877,3690.338221,,32907,0
26,7,2021,4,3607719958,4610.249981,,49377,0
26,6,2022,14,5816264884,2726.592918,,37744,0
15,5,2023,1,8957572140,4925.87465,,67963,0
27,2,2020,7,1978651112,1,,70732,0
4,8,2020,20,8807912547,6249.390974,,10830,0
31,12,2023,16,1166739070,3130.777527,,79737,0
8,1,2020,4,8463677610,9297.407092,,92304,1
7,11,2023,5,5671442964,9030.336112,,54131,0
22,12,2022,3,4090456141,4786.340085,,60221,0
2,6,2023,22,3202945718,10011.97769,,63634,0
19,1,2020,14,8273355822,1357.181861,,47786,0
3,11,2023,19,5796833878,5765.990802,,53051,0
25,7,2020,5,2107221442,10709.63459,,86204,1
18,7,2023,11,8958836849,2019.601589,,93049,0
1,7,2023,15,3539611146,3224.374875,,13304,0
1,12,2022,16,5434593174,8398.301139,,95326,0
15,5,2021,14,1945843085,8316.845881,,25785,0
17,6,2022,19,1350378500,1,,97605,0
29,5,2020,7,7092124449,7823.67269,,77728,0
1,11,2020,20,2175174687,6237.717464,,56805,0
24,6,2023,15,8300989372,7540.175017,,29951,0
25,11,2021,1,1590762643,386.7658186,,41391,0
14,3,2021,19,9295108604,5371.945853,,37872,0
12,7,2023,15,9189690999,3288.824531,,98356,0
29,12,2023,3,1143206269,3777.079385,,44455,0
8,12,2021,23,6048932092,829.4909993,,16004,0
29,12,2023,20,7072470187,10754.199,,95199,0
29,10,2020,15,5033546815,6609.174605,,75177,0
11,3,2021,4,8391516474,174.9839181,,67548,0
26,1,2020,22,8059048207,6763.255689,,85297,1
8,11,2021,0,9943019569,9911.656926,,34166,0
14,6,2022,11,4567396306,5794.666625,,92969,0
11,3,2021,19,1904011393,6612.769803,,39131,1
3,8,2020,16,6725979906,3723.301944,,94543,0
19,5,2022,15,7227626268,9084.668581,,75709,0
31,8,2020,11,5872423083,6010.923141,,72215,0
7,4,2022,20,9566347871,6524.691142,,15433,0
15,10,2021,13,5898478418,7675.980068,,38007,0
1,8,2023,18,6633633594,4386.24022,,34959,0
19,4,2021,10,1698792861,6056.384586,,15379,0
18,3,2023,5,1264687246,2991.295511,,38261,0
13,11,2023,15,1894045785,8847.705733,,86687,0
11,3,2021,7,8528780116,7218.053215,,65167,0
16,8,2022,0,3994960036,5795.723004,,75510,0
19,11,2022,0,5284844377,454.5861595,,29750,0
17,11,2023,6,7263463418,1818.833082,,30014,0
27,8,2021,7,4196092943,6439.58304,,18938,0
20,5,2020,9,4470881315,5026.239268,,27347,0
3,3,2021,21,5859423525,3146.663551,,74361,0
5,9,2021,1,4387109495,9836.517424,,65737,0
19,12,2021,17,1531786631,1,,60504,0
8,1,2022,9,2389822960,1743.275806,,21093,0
16,1,2022,10,5473709331,9055.872986,,36819,1
18,12,2023,7,3133414389,5309.080598,,52537,1
18,5,2021,12,6669195946,5279.934952,,32945,0
16,3,2021,11,7093759111,2001.792136,,33878,0
6,6,2021,16,7396596346,7407.884959,,75125,0
15,9,2022,4,1148048035,6977.104379,,61660,0
19,9,2023,5,4592677191,5218.444416,,32726,1
21,3,2023,12,6007937587,6066.786009,,82130,0
15,7,2021,16,1135822738,1692.868171,,99425,0
12,2,2021,6,5655076384,3120.724033,,44506,0
17,6,2022,22,7623345856,8279.996419,,54597,0
18,10,2020,0,4834651711,5019.813396,,92872,0
12,4,2020,21,5189911601,3435.655486,,78079,0
5,6,2021,17,9555706765,3716.406494,,23689,0
14,3,2022,22,2098418057,6520.7547,,90109,0
10,1,2023,0,7256876565,7676.366198,,17807,0
5,11,2022,16,6752715822,2853.325344,,57152,0
21,11,2022,3,1335476903,7772.531963,,51718,0
18,6,2023,20,2402774310,6036.760789,,56733,0
19,3,2022,14,2710400275,11331.48052,,70058,0
27,3,2022,11,2083615338,3950.736782,,37949,0
13,2,2020,20,4520389825,4313.044999,,61822,0
18,7,2020,4,5500490226,2238.749057,,58316,0
16,6,2020,22,6362473264,2215.589608,,74302,0
2,7,2023,18,2122493026,6971.162436,,54666,1
31,11,2022,9,3803946118,4386.780872,,89717,0
29,1,2023,9,7092635242,11040.05539,,15864,0
6,2,2020,21,1761620130,1537.553309,,70305,0
22,10,2020,15,1268930384,4017.826654,,54485,0
9,1,2023,9,3650236262,5360.096933,,26542,1
29,6,2022,7,4290776795,9683.622013,,23174,0
17,10,2021,14,3056797107,3614.839293,,33824,0
5,8,2020,4,5318342786,6464.709993,,48859,0
29,10,2020,15,6068664616,6581.642942,,93448,0
22,3,2023,20,4108304713,5428.39572,,91213,0
31,9,2023,5,2737799976,4865.689617,,42726,0
27,10,2021,17,9006096297,3087.23053,,66540,0
7,6,2021,4,4318426745,12461.3342,,19303,0
3,1,2021,1,2094138756,4477.879957,,64753,0
31,8,2021,18,2802829451,3857.706497,,90677,0
9,4,2022,6,5733486713,1565.497099,,73258,0
28,9,2022,6,7548330274,4074.301363,,95958,0
18,3,2021,2,5588541277,1195.066204,,63203,0
30,6,2023,22,4253195384,10702.45772,,44789,0
29,5,2020,18,9731200012,2894.882871,,86430,1
23,9,2022,20,7994711708,4737.105595,,47132,0
8,6,2021,7,7459285747,6920.065613,,39644,0
15,1,2021,5,2954600881,11034.27826,,82626,0
27,9,2022,14,1134101016,3823.221756,,66406,0
26,5,2020,5,8958562720,5020.980851,,94745,0
5,11,2021,23,9420785688,5262.758423,,65339,0
15,9,2022,0,8119661071,1,,65658,0
14,1,2023,6,2044291725,3962.42534,,11862,0
8,3,2023,5,9802298368,4008.400686,,80971,0
27,12,2021,22,3963544146,8845.715846,,18820,0
3,6,2020,15,9686160620,1,,18322,0
27,6,2021,2,1054325151,1,,89864,0
3,8,2020,14,3513572480,5618.576522,,78800,0
18,2,2021,6,4953034897,9678.257679,,30987,0
30,8,2021,21,5148941240,9156.982374,,80849,1
24,6,2021,10,6920534657,6875.63656,,60608,0
26,10,2023,5,6406054212,5662.506621,,89991,0
5,10,2022,23,3968001615,1431.354298,,52437,0
27,2,2020,6,1879556140,7782.01163,,48733,0
23,10,2022,20,9761705909,1148.563096,,14013,0
9,4,2021,5,6290013576,7617.065491,,27310,0
6,9,2020,8,4589583429,4329.897475,,84681,0
29,2,2020,10,2097290515,12075.53335,,39671,0
19,3,2023,1,4861777939,3045.881503,,26975,0
16,3,2020,17,9477308379,5074.975453,,95511,0
1,2,2023,4,8969542373,6500.301232,,53239,0
21,2,2023,14,1800101423,2345.868729,,86498,0
31,4,2021,2,2107944799,3182.199172,,26217,0
23,4,2020,23,7024785279,3586.308334,,32718,0
18,7,2021,9,9377616689,4820.803185,,35685,0
22,7,2022,19,5883568279,3363.188544,,13892,0
11,11,2022,15,1570395679,1,,90775,0
30,1,2022,19,4741418922,4244.871042,,30959,0
7,9,2021,11,1686040148,2518.205373,,71399,0
7,2,2023,15,2534894055,9688.535608,,48270,0
8,7,2021,4,9586524221,12581.80614,,61345,0
20,10,2022,21,2557030986,8170.960523,,60019,0
12,8,2021,14,9252069480,7683.596809,,90386,0
1,6,2021,22,2596653080,3285.638463,,56356,0
18,12,2020,4,6821112186,5026.836563,,86821,0
6,8,2023,12,7276091508,7091.980685,,39524,0
26,3,2020,17,2733636799,7473.519864,,56374,0
31,6,2020,9,9631846356,6708.064576,,74707,0
27,10,2022,3,7072027531,4727.347401,,70413,0
27,10,2023,13,2908511169,5266.870317,,24364,0
15,11,2021,13,8037095547,5529.31239,,74725,0
26,6,2022,2,3334126750,7670.495752,,45727,0
1,6,2022,14,5228301801,6156.973435,,36073,0
15,9,2022,19,5712395300,2172.658633,,93953,0
22,3,2021,22,7223038068,4742.538809,,18493,0
17,3,2023,20,6457987983,7463.232391,,53992,0
4,11,2021,10,5286334864,3192.570609,,71975,0
30,4,2020,22,3617819242,2242.482224,,89675,0
23,4,2020,20,1534152516,4830.431125,,63246,0
7,6,2022,19,7923490409,7715.855577,,16164,0
2,6,2021,18,2753051960,6915.803514,,99283,0
26,1,2020,22,6700532165,7369.323284,,69181,0
5,8,2020,0,9893954814,3079.95263,,51732,0
10,1,2023,10,6011488623,5775.923598,,72023,0
13,6,2023,11,7939237207,845.5531525,,58272,0
25,10,2023,11,4985318087,1,,96925,0
4,1,2022,14,3738948990,2859.390309,,79931,0
31,1,2023,2,5106219135,5179.219374,,19818,0
15,1,2021,13,5720057216,25.41957649,,86098,0
11,2,2022,16,4959802712,9400.268709,,19544,0
24,9,2020,10,2026362060,3367.733065,,11663,1
4,9,2021,6,5877109613,2496.451568,,99526,0
4,11,2023,21,8836511044,5770.061743,,25770,0
22,7,2020,10,2602692521,5189.938946,,54992,0
15,2,2020,5,9251134025,2252.781538,,36207,0
6,1,2020,14,6060599064,10204.92502,,88852,1
1,6,2023,12,6248915305,6439.428991,,61312,0
4,9,2020,17,8601130153,6092.55718,,74511,0
3,5,2022,2,2385475117,5171.499469,,41407,0
28,11,2023,12,4153961091,5401.238441,,50012,0
9,4,2022,4,3346015009,1,,61957,0
26,9,2020,18,2913407350,10268.54289,,90110,0
15,12,2020,13,8597115041,3880.710975,,22884,0
25,1,2020,7,1604193283,7386.244115,,59439,0
3,9,2023,5,9691390461,6592.791999,,87359,0
20,10,2020,23,8432841422,12344.26829,,76890,0
15,10,2021,18,2211753898,1818.776231,,36257,0
26,9,2020,6,3784554254,3924.385236,,83264,0
2,7,2020,19,2443908880,4167.151792,,30888,0
9,1,2022,12,9735603603,5345.960185,,97351,0
22,1,2021,15,9031068261,7674.528322,,15659,0
15,5,2021,23,3726198781,9533.222286,,29713,0
5,11,2020,0,4612019202,2952.836912,,69474,0
4,5,2020,2,9945296639,3359.762271,,73910,0
11,11,2022,0,3482438795,5133.875844,,83410,0
30,6,2021,1,1049755436,6884.37671,,44197,0
20,10,2020,5,2887410624,1396.632565,,25591,0
18,8,2021,9,8080914147,9338.815617,,17437,0
26,6,2020,9,5288628557,6331.276794,,85801,0
4,10,2020,17,7146752473,3550.060066,,13514,0
30,5,2021,9,1841736731,435.7733612,,19111,0
17,9,2021,7,7369488997,4399.713615,,25891,0
2,9,2020,19,9885182041,3027.630972,,51580,0
3,12,2020,9,2193314824,5501.018422,,94280,0
20,1,2021,15,8494739333,7979.402023,,67018,0
23,7,2022,0,2623391034,3595.067965,,80861,0
26,8,2021,2,3120573763,9313.54596,,46887,0
10,7,2023,14,2817857004,8686.63976,,13486,0
18,8,2021,1,3451281786,5822.396141,,27894,0
19,2,2021,7,1488318612,13314.12581,,75747,0
19,7,2020,0,2681049409,2360.394186,,44247,0
6,7,2020,16,7949060186,3569.477579,,81997,0
20,9,2020,14,9233131098,4265.955897,,16962,1
13,4,2023,12,2702580459,9298.180699,,90216,0
31,12,2022,2,2384452112,2037.286,,47327,0
26,12,2022,9,2591637837,6885.10629,,58892,0
16,6,2022,2,7811825408,7567.252579,,86104,0
12,12,2020,22,6517936378,1,,87813,0
22,8,2021,7,8456400838,552.984293,,79975,0
11,11,2023,0,6127780659,6082.645306,,88636,0
18,10,2020,19,1539785845,4050.571202,,56395,0
5,8,2020,9,6923122724,1892.260981,,32203,0
10,3,2022,9,1425544475,4421.229809,,39854,0
13,4,2023,14,2753932844,2753.79172,,60776,1
13,5,2023,19,7168378108,4339.346619,,60441,0
10,11,2020,18,8021208711,3962.111878,,91393,0
25,3,2023,19,5006220739,7153.299673,,43687,0
15,10,2023,11,5907857022,3280.834263,,82792,0
1,12,2020,6,4237310394,4797.148973,,90654,1
9,2,2021,11,8916132940,2100.435963,,31864,0
20,8,2022,10,2935953787,11755.53463,,48561,0
9,1,2022,12,3706165475,2847.355228,,18645,0
1,9,2021,13,1104492575,4006.028898,,56408,0
21,3,2022,13,1584188975,1129.916811,,25523,0
18,2,2020,19,4883399058,5506.703205,,85582,0
8,6,2020,9,9648203743,7470.190691,,73017,0
25,10,2020,16,3824555892,3228.608709,,37002,0
9,8,2023,12,5944693642,2060.063525,,81095,0
31,7,2022,22,4203422336,2898.000603,,17631,0
17,8,2023,10,8139944922,3929.176653,,24271,0
28,7,2023,10,8442401116,8024.834184,,18789,1
22,6,2022,8,4302627737,9180.043405,,77204,0
16,1,2020,13,2788765166,6776.335566,,30893,0
11,4,2020,17,1704122549,6120.690067,,88820,0
18,3,2023,23,3053068998,3373.574983,,69602,0
20,5,2023,11,8216313673,1,,48171,0
13,8,2022,9,5807174625,9756.333273,,54573,0
22,7,2021,16,9967368752,2390.506608,,89150,0
24,2,2021,7,4292365336,3791.793149,,51891,0
31,8,2022,7,3668200554,4480.429995,,34829,1
12,2,2021,9,6430438047,1195.189965,,69503,0
25,3,2020,6,1358833235,3912.92265,,85594,0
9,3,2023,6,1497373082,6870.767882,,75656,1
31,1,2021,17,5670095243,1,,15724,0
17,7,2021,20,7116855714,10427.53386,,60516,0
31,2,2022,16,9257663621,7812.777323,,94937,0
31,8,2020,20,2316482814,3840.233635,,88599,0
20,1,2023,14,1608671572,7039.388532,,14174,0
19,12,2022,5,1779986948,925.3726675,,65297,0
15,6,2020,21,9269663861,7684.095006,,93797,0
7,10,2022,2,6547121668,6402.088885,,71030,0
11,8,2021,14,9882617306,11408.91335,,22504,1
9,12,2021,3,7201348955,3915.743613,,30174,0
22,8,2022,18,8425068644,5979.647545,,60271,0
15,9,2023,5,9104361764,6419.032458,,53366,0
23,6,2020,15,4233429930,6548.044304,,69946,0
21,9,2023,11,9491246065,7535.780729,,68440,0
7,2,2020,5,3623122326,5145.484101,,92246,0
29,11,2023,17,6591320584,5085.654622,,37896,0
21,12,2023,10,5336474169,5927.60423,,35442,0
